pl_orbsmax,pl_masse
1.486000,
1.508000,
1.510000,
1.525000,
1.460000,
5.585000,2958.98247
5.690000,
,
6.037000,
4.350000,
,
0.130000,11.20000
0.133400,19.70000
0.940000,
1.334000,
1.920000,
2.100000,
0.077000,
0.080000,
0.077000,
0.077000,
4.600000,413.17693
0.050000,25.50000
,
0.048000,24.10000
2.100000,
2.050000,
,
0.042000,
0.042130,
0.042000,
0.042600,
0.041860,
4.890000,
,
4.432000,
4.417000,
1.980000,
1.920000,
1.820000,
1.190000,
1.187000,
1.203000,
12.027000,9333.03117
0.111000,
0.197000,
,
0.031260,
0.031060,370.58978
,
0.030990,363.58200
,
,
,
0.031000,
0.031300,365.49000
,
,362.32620
,369.30300
,
,359.14790
0.031000,356.92309
0.031000,349.60000
,
0.031420,365.50450
0.031200,
,
0.092000,
2.406000,1598.67689
2.293000,1938.75328
3.900000,572.09113
4.010000,
,
4.800000,
,
3.970000,
3.955000,
3.920000,
,
0.129400,
0.128000,
0.130400,
2.070000,
2.231000,
2.070000,
5.500000,
8.800000,1137.82570
2.810000,3219.60176
2.800000,
2.749000,2966.61035
0.078000,10.40000
,
0.081400,
0.080400,10.00000
0.175200,8.00000
,
0.170000,7.20000
0.176200,
0.215000,
,
0.213200,2.80000
0.207000,5.80000
0.407000,
0.397000,
3.200000,
4.800000,
0.812000,
0.150000,
0.153200,
0.150000,
0.150000,
0.146000,
0.154000,
0.150000,
0.153120,
0.320000,
0.319000,
0.326200,
1.180000,
1.120000,
1.160000,
1.150000,
1.063000,
11.116000,3561.90296
0.140000,
0.138000,
0.138800,
0.137600,
0.138800,
,
0.130000,
2.510000,
2.430000,
2.585000,1446.11925
2.400000,
2.540000,
2.650000,1493.79351
5.020000,
5.100000,3972.85509
1.100000,
2.600000,
2.370000,
2.630000,
2.070000,
0.426000,
1.305000,
1.420000,
0.097400,
0.196400,
1.640000,
1.601000,
1.565000,
1.960000,
1.950000,
2.550000,
2.701000,
2.410000,5689.15700
1.566000,634.38868
2.342000,592.43512
0.052080,323.23311
,
,3496.11248
487.100000,7656.09700
,
0.018000,7.42000
1.771000,
5.067000,2378.94563
2.200000,
2.230000,
2.200000,
3.040000,
3.167000,
3.070000,
3.082000,
3.208000,1576.42890
3.185000,1466.77810
0.209900,
0.211000,
7.457000,4868.17771
17.900000,6324.78530
2.560000,
2.550000,
0.177000,
0.896000,
0.461000,
1.680000,
1.540000,
1.740000,
9.600000,8899.19540
10.400000,8263.53858
3.530000,4036.42077
0.062900,6.10000
,
0.052900,
0.100400,
0.164700,
0.337400,
1.360000,
1.397000,
1.364900,
1.370000,
1.359000,
0.586000,
0.570000,
0.570000,
2.112000,
,
0.116300,14.40000
0.120700,
0.127000,
0.225000,
0.203600,
0.349900,
0.364000,
0.509000,
0.510000,
0.490000,
0.524000,
2.100000,
0.950000,
0.947000,
1.063000,
1.050000,
,232.01590
0.049000,235.19420
,
,217.71355
0.046000,197.05000
,219.30270
0.047070,217.70400
0.046340,
,
,
0.047470,226.93062
0.048000,
,
,
,
0.046700,200.22000
,203.40000
0.047000,219.29000
0.047070,216.76006
,
1.487000,
1.138000,
1.130000,
1.123000,
1.100000,
1.100000,
1.148000,
1.200000,
1.079000,
1.200000,
0.768000,
2.656000,
0.143000,
0.030000,
0.036000,
1.190000,
1.220000,
1.160000,
1.920000,1655.88600
2.030000,
1.890000,
13.000000,
0.099000,
0.020120,8.83000
,
0.056798,
0.362000,
3.230000,
3.170000,6451.91666
3.180000,
3.080000,5914.78665
0.057638,
0.067393,
0.087990,
0.154170,
0.050000,
0.047000,
1.310000,111.23994
1.282000,
2.560000,
2.500000,
2.320000,
2.570000,1334.87931
2.497000,
2.400000,
2.501000,1233.17422
0.198000,
0.195400,
0.528000,
0.609000,
0.610000,
0.460000,
0.460000,
0.145500,
0.258600,
0.080000,
0.075050,
0.073900,
0.074000,
0.073000,
0.074800,
5.942000,
6.074000,
5.320000,
4.300000,
,
4.410000,
0.069500,3.70000
,
2.446000,4402.55909
2.372000,9185.24096
2.380000,
0.038000,
3.758000,166.54209
0.687300,
0.687500,
0.690000,
7.030000,
5.935000,3057.50928
6.130000,3359.44626
6.220000,
0.038760,4.74000
0.038200,
0.038380,
,
0.038474,
0.038630,
0.064000,
0.064816,
0.065300,4.36000
0.065200,
0.064660,
,
0.233000,
0.234500,
0.237000,16.17000
0.235080,
0.145300,
0.145740,
0.146300,7.30000
0.375300,
2.968000,
2.560000,
3.110000,
3.015000,
0.940000,
3.200000,
,
,
0.063560,16.60000
0.104000,
0.050000,
0.045000,
0.050700,
,
0.049000,
5.790000,
5.657000,5102.41725
5.960000,
1.600000,
1.600000,
2.729000,
3.360000,
3.396000,
3.433000,381.39409
4.940000,
0.740000,
1.250000,
,
0.122800,60.50000
,
8.398000,6467.80808
18.500000,
10.100000,6992.22495
10.150000,7278.27052
9.990000,6547.26518
2.306000,
1.830000,
4.480000,581.62598
5.100000,
5.140000,
1.350000,
1.347000,
1.340000,
1.335000,
2.280000,
2.375000,2075.73733
2.444000,3655.02668
0.192000,
0.191000,
0.051000,
1.900000,
1.167000,
0.295800,26.57000
1.600000,
1.596000,
1.500000,
2.400000,
2.320000,
2.370000,
0.560000,
0.567000,
0.530000,
0.747000,
4.438000,
2.827000,
0.116200,8.32000
,
0.121000,17.92000
0.170000,17.18000
,
0.164600,3.41000
0.042980,0.55000
,
,
0.068000,0.72000
,
0.090600,0.77000
,
0.072000,
2.770000,
2.694000,3786.60764
2.772000,
2.880000,
2.901000,4640.29474
0.093200,
5.700000,
1.160000,
1.920000,
1.900000,
4.708000,
4.920000,
4.637000,
4.920000,
,
1.300000,
1.290000,
1.290000,
0.034000,
6.248000,2884.92845
6.450000,2993.94359
6.190000,
2.971000,
3.020000,
1.490000,
0.242000,
17.848000,5252.75008
,
0.029330,2.14000
,
0.047490,3.09000
10.087000,9045.39646
20.400000,
0.044000,
0.040000,
0.044000,
,
0.056800,371.86110
,
,
1.160000,
1.271000,
3.220000,495.81231
3.242000,
3.250000,
0.125000,
0.125000,
0.125000,
0.122000,
0.198000,
5.362000,2063.65985
5.448000,
1.552000,
,
0.135700,18.49600
0.308000,7.94300
,
,
0.411000,5.68100
1.035000,
1.030000,
1.032000,
1.044000,
1.100000,
1.020000,
13.176000,6241.83209
0.118000,
2.150000,
2.450000,1207.74795
0.060000,
,
0.066490,
0.066000,
0.066000,
1.250000,
1.180000,
1.320000,
2.280000,
2.294000,1420.69298
3.430000,
3.430000,
1.913000,
1.230000,
1.200000,
1.117000,
13.390000,1739.47487
3.580000,
3.604000,2670.71210
3.810000,
3.704000,
2.600000,
3.950000,
10.258000,1954.64470
9.890000,
2.299000,467.20776
2.340000,
2.300000,
2.315000,
2.690000,
1.850000,
1.800000,
2.040000,
1.295000,
1.260000,
1.260000,
0.125400,
0.266300,
0.809800,
0.017960,4.97000
,
,
0.017520,5.69000
,
0.018600,
,5.59000
0.018020,4.73000
0.018150,5.02000
,
0.177600,11.13000
,
,
0.178300,10.67000
0.180600,8.33000
0.179500,9.80000
,
0.184100,
,
,
0.076300,
0.077030,
0.077570,
0.388500,
0.404800,
0.594000,
0.590000,
3.416000,
3.409000,657.90480
3.410000,
0.039000,
0.040000,
1.440000,
1.070000,
1.090000,
1.074000,
1.060000,
,
1.955000,
0.452000,
,
,
0.143600,77.55052
0.150800,
0.150000,
0.145000,
1.100000,
1.600000,
1.600000,
2.240000,
2.105000,
2.070000,
2.075000,
2.070000,
0.718100,
0.481700,
0.268700,
1.543000,
6.360000,
0.389000,
0.980000,
1.300000,
0.295000,
0.296000,
0.280000,
0.295500,
0.295000,
0.540000,
0.519000,
0.525300,
0.530000,
0.533640,
2.950000,
1.610000,
1.687000,
1.640000,
1.710000,
3.142000,
2.807000,
3.190000,
2.671000,
0.277000,
,
0.280000,
0.283100,
0.260000,
0.263000,
3.740000,
,
3.814000,
2.108000,
1.020000,
1.020000,
0.130000,
0.132900,
0.129400,
0.131000,
0.131300,
0.115000,
0.131300,
3.226000,3299.05886
3.640000,
3.712000,
,
3.740000,
3.720000,
3.736500,
1.660000,
1.700000,
1.650000,
1.660000,
1.623000,
3.308000,4099.98645
,4100.00700
3.220000,
3.311000,3917.23512
3.380000,
3.100000,
3.280000,
,4004.63793
0.056000,
0.103000,
0.185000,
0.041000,
0.046800,
0.047524,
0.047500,
0.081200,
0.081130,
0.079900,
0.134000,
0.134070,
0.132100,
0.248500,
0.249100,
0.247000,
0.600000,
0.606900,
1.400000,
0.855000,
0.866900,
0.850000,
0.846000,
,
,
,
1.280000,
1.280000,
1.670000,
1.164000,
1.177000,
1.100000,
1.170000,
1.173500,
7.800000,
6.950000,
,
1.650000,
1.650000,
1.700000,
1.662000,
1.634000,
0.554000,
0.533700,
0.115000,
0.120000,
1.190000,
1.130000,
1.157000,
0.882000,
0.920000,
8.540000,2500.67391
0.240000,
0.238000,
1.260000,184.34048
1.190000,
0.064400,
0.064100,
0.109500,
0.110000,
1.958000,
1.920000,
1.770000,
1.920000,
0.681300,
0.679300,
0.897200,
0.902000,
0.230000,
0.237000,
0.230000,
15.369000,8445.33643
0.041000,
0.039800,
0.039980,
0.050000,
0.050000,
2.395000,
1.129000,
1.190000,
4.600000,
4.725000,
1.280000,
1.207000,
1.214000,
1.970000,
1.853000,
1.840000,
1.930000,
1.120000,
1.140000,
1.810000,
1.600000,
1.814000,
1.167000,
0.056800,
0.060000,
0.058000,
0.058000,
0.058000,
3.833000,
,
3.846000,
3.930000,
3.860000,
10.100000,
9.020000,
2.353000,
2.410000,
,
2.339000,1859.29618
2.220000,
2.265000,
0.105900,
0.380900,
0.504000,
0.506000,
0.500000,
0.490000,
0.500000,
0.520000,
0.120200,7.80000
,
0.241600,
1.670000,
1.570000,
1.669700,
1.750000,
1.570000,
2.071000,
1.930000,
1.940000,
3.180000,
3.040000,1357.12730
0.530000,
1.990000,
1.790000,
1.900000,
1.911000,
1.200000,
0.229000,
,
6.426000,1880.90851
0.640000,
0.760000,
1.086000,
1.500000,
0.770000,
0.759000,
1.580000,
1.600000,
6.248000,5549.28399
6.150000,5965.63920
6.400000,6038.73973
18.929000,5542.92742
36.984000,7923.46219
1.610000,
1.690000,
1.640000,
1.660000,
11.842000,2707.58020
,
0.071900,
,
,
,
0.145800,
,
0.036000,
0.036800,
0.040000,
0.940000,
0.940000,
,10.80000
,
,11.10000
,
0.246000,
1.510000,
0.140000,
0.148000,
0.140000,
1.301000,
1.370000,
1.370000,
1.300000,
0.540000,
5.750000,
1.200000,
3.467000,
3.455000,
3.180000,
,
3.140000,
3.395000,3478.94974
3.471000,
9.408000,560.64931
23.000000,
1.080000,
3.860000,
3.550000,
3.560000,
2.239000,2510.84442
2.180000,
2.030000,
0.070200,
0.070000,
0.071000,
0.070400,
13.200000,
2.482000,
2.480000,982.08978
0.078500,
0.079400,
0.186000,
0.188200,
0.630000,
0.645000,
1.760000,
3.295000,1239.53079
3.300000,
3.318000,
3.230000,
3.180000,
1.360000,
1.360000,
1.880000,
4.511000,
,
4.691000,949.67128
4.652000,
4.770000,
3.240000,
4.750000,
4.740000,
13.959000,5977.08102
0.228000,
0.228000,
3.800000,5085.25451
2.195000,1462.01067
2.229000,1321.53052
2.187000,
2.198000,
11.000000,1398.44499
12.688000,1630.77756
0.650000,
0.650000,
0.660000,
1.030000,
3.020000,
2.950000,
3.067000,
,
2.990000,
0.072000,
0.060400,10.20000
,
0.124200,9.70000
,
0.294000,
0.292000,
0.280000,
0.284400,
0.291600,
0.291690,
3.678000,2753.98315
3.823000,3127.43152
3.820000,
3.850000,
3.400000,
3.726000,
3.900000,
,
2.330000,
2.300000,
2.380000,
2.340000,
2.438000,2597.92940
0.121000,
4.500000,
0.046000,
0.047000,
0.050000,
0.048200,
5.300000,1716.27340
1.033000,
1.073000,
1.032000,
8.400000,
6.460000,
5.220000,
1.190000,
1.191000,
1.190000,
0.051100,
0.050000,
0.049000,
1.149000,
0.061400,15.90000
0.060000,
0.900000,
0.060000,
0.057000,
0.056640,
,
0.055950,
0.113400,
0.112100,
0.153200,
0.155100,
3.130000,
2.980000,
0.449000,1252.20000
0.456500,1308.18828
0.456400,1307.55262
0.460200,
,1392.09540
0.460000,
0.447000,
,
,
0.016600,5.60000
0.016610,5.72000
2.905000,1609.80088
2.878000,
2.877000,1802.08707
6.462000,1748.05624
9.950000,7505.20000
1.940000,
1.946000,2301.07767
1.988000,2151.06266
1.940000,
0.648000,
0.660000,
0.810000,
3.233000,7668.56380
3.300000,
2.325000,
1.580000,
1.650000,
1.180000,
1.189000,
1.183060,534.25000
1.151000,
1.180000,
0.747000,
0.720900,
0.743450,622.60300
0.750000,
0.747000,
0.533000,
0.040600,
0.037500,
0.040600,
0.040000,
0.039000,
0.040600,
0.040670,
8.000000,476.74261
2.450000,
1.520000,
1.373000,
1.520000,
0.260000,
0.260000,
0.770000,
0.757000,
0.760000,
0.750000,
15.947000,2877.30057
0.034600,
0.035000,
0.030000,
2.730000,143.02350
2.600000,
2.840000,
,
0.049000,7.25000
2.873000,3909.28941
2.763000,3117.26102
2.860000,
2.970000,4210.59074
3.020000,
2.720000,
0.117000,
4.055000,1719.13385
3.770000,2005.49725
3.580000,
4.072000,
3.600000,
13.895000,2511.79790
0.050000,
0.047900,
0.046000,
0.047900,
0.047200,
0.046910,324.18660
3.900000,
3.270000,
3.270000,
3.340000,
3.363200,
3.331000,642.01338
0.111500,38.45743
0.106600,34.96130
0.105000,35.70000
,
0.917000,
0.918000,
0.910000,
4.761000,1592.32032
4.900000,1652.70772
0.250000,
0.250900,
2.200000,
0.970000,
0.960000,
0.950000,
0.949000,
0.971000,
0.950000,
10.500000,
8.260000,
0.477000,
0.035000,
11.154000,4154.01728
0.075600,
0.112000,
0.256500,
,
0.020850,7.80000
0.048130,19.20000
,
0.189000,
0.654000,
3.480000,
2.740000,
,2288.36453
55.700000,1589.00000
,1430.23500
56.000000,1589.00000
,1748.06500
1.360000,
1.510000,
,
3.330000,
1.280000,
1.280000,
,
0.262000,42.44000
3.166000,1913.64484
3.383000,2459.99187
3.386000,
2.940000,
3.100000,
5.150000,
5.200000,
0.990000,
1.110000,
1.400000,
1.420000,
1.300000,
1.350000,
1.332000,
1.332000,
0.077700,
0.141000,
0.424000,
1.240000,
6.925000,6707.76853
130.000000,794.57500
,8.30000
,
0.083100,
,8.88263
0.080000,7.55000
,
,
0.080500,
,
0.079600,7.86000
1.260000,
1.230000,
1.320000,
5.970000,3082.93555
6.570000,
5.600000,
6.297000,2665.30902
1.864000,
1.110000,
1.105000,
1.122000,
1.080000,
0.121860,
0.120000,
0.123100,
0.123000,
0.119000,
,
0.123200,
,
2.140000,
2.130000,
1.980000,
,
0.810000,
0.243000,
0.720000,
1.134000,
0.706000,
0.068990,
0.104790,
,
2.840000,
0.090600,11.82000
0.077650,10.10000
,12.71320
0.250000,
0.250000,
0.069200,
0.069200,
0.069600,
0.070000,
0.069200,
0.407000,
0.549000,
0.545000,
1.890000,
1.940000,
0.234000,
17.500000,8835.62971
17.000000,7627.88177
,
0.107000,9.60000
0.043600,4.50000
0.064900,5.10000
0.492000,
0.217000,
15.898000,2589.98369
0.256000,
3.805000,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.176000,
0.112000,
0.890000,
0.890000,
0.890000,
7.700000,
0.063000,
0.099000,
3.810000,
4.000000,762.78818
5.062000,2585.53409
3.770000,1779.83908
4.550000,2151.69832
3.730000,
0.070000,
0.070000,
,
0.178000,
1.010000,
0.170000,
0.565000,
0.017820,1021.18779
0.017000,
,
0.177000,
0.316000,
92.000000,2860.47000
2.810000,
2.794000,1871.37366
0.799000,1589.14204
,
,
4.920000,4354.24918
4.807000,4309.11754
4.910000,
0.426000,
0.482000,
0.460000,
0.460000,
,2002.20000
6.032000,2204.77566
3.820000,
2.960000,
3.990000,1430.22783
20.250000,
0.335000,
2.100000,
30.000000,7945.71018
2.020000,
,7322.49000
740.000000,7300.00000
740.000000,7700.00000
345.000000,6515.51500
0.360000,
23.040000,4703.86042
2.800000,1811.62192
3.729000,2451.72833
2.800000,
0.031000,
1.360000,
1.260000,
0.057000,
0.060000,
,
,
0.078700,379.00000
15.037000,6547.26518
0.143800,10.00000
,
,
0.266900,18.30000
,
0.089000,20.00000
0.124000,
2.491000,6098.17365
2.550000,
2.447000,7182.92200
16.900000,5117.03735
0.141700,
773.000000,6991.57000
20.300000,9534.90000
22.800000,1052.01203
18.000000,
25.000000,
0.920000,
0.910000,
0.925000,
,
0.048000,
,
0.067400,
0.102700,
,
,
67.960000,
68.000000,2000.00000
70.000000,
38.000000,3000.00000
38.000000,
,
42.810000,
24.000000,3000.00000
26.970000,
,
,
,
14.500000,
16.990000,
16.400000,3178.30000
3.600000,
5.400000,
2.038000,
0.137000,
,
,
,
,27.00000
0.137400,
,
0.029600,
,
,
,
,
,
,
,
0.042200,
,
0.030100,21.80000
,
,
,
,
0.112400,
,
,
,
,
,
,
,
0.024200,
,
,
0.023000,
,
0.081000,30.00000
,
,
,
,
0.079600,
0.083300,
,
,
,
,
,
0.047500,
0.048000,266.97720
,
,
0.057300,59.40000
0.058100,
,
,
,
0.225700,
,
0.219600,
,
,
0.102100,16.70000
0.102070,15.90000
,
0.102700,
,
,
,
0.056500,5.58000
,
,
,
0.057000,5.29000
0.062100,8.60000
0.115690,
0.116600,
0.055800,410.00070
,
,
,
0.064200,
,
0.093090,587.98550
0.095400,
0.094300,638.83510
,
,
0.098300,
,
,
,
,
,
,
,
,
0.143000,
,
0.136700,266.97720
,
,
0.048000,
,
0.018900,
0.019000,
,
,
,
,
0.018800,
,
0.051000,
0.049100,
0.049200,
,
,
0.245000,
,
,
0.070000,
,
,
0.069800,
0.084700,
,
0.079200,5.20000
,
,
0.080200,
,
0.078000,
,
,
0.052500,
0.062900,
0.052000,
,
,
,
,
,
0.028500,
,
0.028800,
,
0.037300,
0.029000,
,
,
0.167000,
,
,
,
,
,
0.164900,
0.164100,
,
,
,
,
0.051000,
0.049000,
0.051000,
0.121000,
,
,
,
,
,
0.065600,
0.066000,
0.041100,
0.041000,
,
,
,
0.056000,
,
,
,
0.057000,
,
0.224500,
0.211400,
0.032000,
,
,
0.009360,7.90000
,
,6.30000
,
0.009500,
,
,6.50000
,
,
0.091600,157.32585
,155.73670
0.086000,155.73670
0.033000,
0.031940,
0.045000,
0.043410,
0.077000,
0.074870,
0.134600,
0.070700,4.30000
,
,
,
,
0.117280,
0.118500,18.10000
,
,
,
0.153800,3.00000
,
0.005800,158.91500
0.033800,
0.033850,3.10000
0.033800,
0.044610,6.31000
0.044200,
0.044540,
0.058930,7.92000
0.058830,
0.057500,
0.079200,
0.078070,
0.078200,12.97000
0.104300,
0.106400,
0.104470,1.63000
0.231090,4.32000
0.228700,
,
0.179600,
,
,
0.179000,123.00021
0.061000,
0.069000,
0.062700,
,
,
0.059100,323.86877
0.068700,
0.068000,295.58042
,
,5.08000
,5.16000
0.007470,4.97000
0.007160,5.31000
,7.40000
0.068300,8.00000
,
0.024800,5.60000
,
,
0.026600,
,
,
,5.77000
0.025900,
,7.49000
0.032700,7.10000
,
,
0.015900,
,
0.045400,
,
0.061600,
0.077400,
,
0.083000,
,
0.091000,
0.094600,
,
0.072700,
,
,
,
0.036500,
0.037300,
0.173500,
0.171600,
0.060100,
0.061400,
0.040500,
0.040800,
0.067700,
0.068300,
0.054600,
0.056200,
0.094600,
0.092000,
,
0.188600,
0.193700,
,
0.014900,
,
,
,
0.088700,
,
0.062200,
0.101300,
,
,
0.066700,
0.066200,
,
0.066960,
0.122900,
,
0.122000,
,
0.123500,
,
,
0.079500,
,
,
,
,
,
,
,
,
,
0.085800,
,
,
,
,
,
0.099900,
0.091000,6.50000
,
,
,
,
,
,
,
,
0.117000,
,
,
0.119000,
0.108800,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.126000,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.150600,
0.142900,
0.159100,8.63000
,
,
0.142900,8.92000
,
,
0.149100,
0.143000,7.96000
0.060000,
,
0.075000,11.44182
,
,
,
0.073400,
,
0.075300,
0.070600,
,
,
,
,
,
,
,
,
,
0.052600,20.00000
0.051900,
0.052900,
,
,
,
,
,
,
,
,
,
0.093200,
,
,
0.152700,
,
,
,
,
,
,
,
0.122900,
,
,
0.168500,
,
,
,
,
,
,
,
,
,
,
0.016400,
,
,
0.039200,
,
,
,
,
,
,
,
,
0.072000,
,
,
,
,
0.110600,
,
0.028900,
,
,
,
,
,
,
0.078500,
,
,
0.036100,
,
0.068000,
,
,
,
,
,
,
,54.40000
0.074000,
0.077000,
0.077500,
0.073500,
,
,32.40000
,
,
,
0.076200,44.00000
,28.50000
,
0.097100,
0.101700,
,7.50000
,
,
0.100100,15.90000
,25.60000
,10.80000
,
0.103200,
,
0.096500,
,10.00000
,
,14.00000
,
0.036000,
0.034400,
,
,
,
,
,
,
,
,
,
0.049000,
,
,
,
,
,
,
0.118400,
,
,
,
,
,
,
0.120800,
,
,
,
,
,
0.080600,
,
,
,
,
,
,
,
,
,
,
,
,
0.038200,6.90000
,
0.038500,
,
,
,
,
0.066200,12.40000
,
0.066800,
,
,
,
,
,
,
,
,
,
4.110000,368.68095
4.160000,349.61125
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.076000,
,
0.073100,
0.069900,
,
,
,
,
0.102600,
0.107000,
0.098000,
,
,
,
,
,
,
,
,
,
,
0.078500,
,
,
0.083400,
,
,
,
,
,
,
,
0.028000,8.00000
0.029800,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.009000,
0.016040,
,
0.008800,444.96200
,
,
,
0.110400,
,
,
,
0.121100,
0.120600,8.70000
,
,
,
,
0.012700,
,
,
,
0.054900,
0.051600,
,
,
0.088600,
,
0.134000,
0.041300,
,
,
0.033800,
,
,
,
0.013100,
0.012888,2.59000
,2.49000
0.075770,21.30000
0.076900,
,
0.040900,
,
,
,
0.099100,123.00021
0.103560,126.49634
,
0.033170,
0.033080,11.26000
0.066660,12.81000
0.066870,
0.152240,21.14000
0.152700,
0.035300,392.83788
0.035580,433.20012
,
,
,
,
0.037000,508.52800
,
0.046000,273.33380
0.044100,
0.057600,
0.068500,
,
,
,
,19.00000
,19.80000
0.157700,
0.154200,
0.154000,21.00000
0.247000,27.00000
,15.40000
,
,26.00000
,
,
0.247100,
0.252700,
0.051300,
0.115900,
0.156700,
0.049400,
0.108700,
0.181700,
0.141800,
,
0.095900,
0.060200,
0.030400,
0.061500,
0.069900,
0.115100,
,
,
0.028700,24.50000
,
,
0.045900,
0.069400,
0.104100,
0.050600,
,
0.044800,
0.092300,
0.027400,
0.057800,
0.021600,
0.149000,
0.127100,
,
,
,
,
0.094500,
0.096200,
,
,
,
0.040400,451.31860
,
0.108700,67.69745
,
0.103400,59.75174
,
0.102000,70.87609
0.257300,14.80000
,
,
0.257300,14.90000
0.050230,
,
,
0.112830,
,
,
,
,
0.033760,6.54000
,
0.013060,
0.067900,
,
0.103500,8.90000
,
0.124900,14.30000
,
,
0.030800,
,
,
,
,
0.081900,
,
,
,
,
,
,
,
,
,
,
0.053100,
,
,29.10000
,
,
,
,
,
0.070300,
,
0.067020,30.90000
,
,
0.024700,
,
,
,
,
0.049700,
,
0.077000,
,
,
,
,
,
,
,
,
,
,
0.108100,
0.100700,
0.097400,
,
0.072900,
,
,
,
,
,
,
,
,
0.096400,
,
0.106400,
,
,
,
,
0.027700,
,
,
,
0.040000,
,
,
0.088100,
,
,
0.075000,
,
,
0.129100,
,
,
,
,
,
,
,
0.067500,
,
,
,
,
0.048800,
,
0.067000,
,
,
0.018700,
,
0.020000,
,
0.019200,
0.021400,
,
0.148800,
,
0.146100,37.10000
,
,
0.077300,
,
,
,
0.049900,
,
,
,
,
0.029100,
,
0.047710,
,
0.038170,9.68000
0.082400,15.68000
,
0.117800,6.50000
0.180410,10.70000
0.176800,
0.120600,100.11645
0.164000,
,
0.107000,
,
,
,
,
,
,
0.040970,194.82979
,
,
0.042170,232.01590
0.042140,
,
0.092300,10.90000
0.305000,246.00042
,
0.032610,6.49000
,
,6.40000
0.130000,24.50000
,
,
,
,
0.045100,106.47305
,
,
0.067900,
,6.48000
0.077700,6.60000
,8.10000
0.076900,
,
0.077800,6.47000
0.076900,
,
0.074700,5.11000
0.074000,
,
0.077500,8.40000
,
,
0.139900,
0.123500,
0.140500,2.10000
,
0.134500,
,
0.141400,3.30000
0.135700,2.68000
,4.20000
0.139900,
0.141300,3.10000
,2.14000
,
,
,
0.209700,1.80000
,2.80007
0.209700,1.60000
0.201400,2.20000
0.207600,
,7.50000
,
0.183300,
0.207600,
0.208600,11.10000
,
,
,
0.048900,
,
0.049860,198.00809
,
0.041900,187.20187
0.048390,184.02357
,
,
,
,
0.022000,563.83042
0.022580,
,590.10000
1.961000,
,
0.014700,
0.058200,
0.054200,
0.091100,
0.151600,
,21.10000
0.079500,15.00000
0.080350,
,
,
0.080360,16.50000
0.080800,
0.081100,
,
,
,8.10000
0.139900,
0.141200,
0.140700,
0.138430,8.10000
,
0.139900,12.10000
,
,
,
0.184220,6.70000
,35.00000
,
0.186200,10.30000
0.186200,
,
0.187900,
0.187300,
0.049510,
0.048990,2.10000
,
0.014200,
0.041000,
,
0.059400,
0.127500,
0.033100,
0.041900,
0.019800,
0.101600,82.63580
,
0.040900,1144.18800
,1175.97100
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.046500,539.67534
,352.79130
,
,
,
0.044500,563.51259
0.044200,
0.042600,
,
,
0.044190,559.38080
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.032000,
,
,
0.030600,
0.031000,
0.056400,
0.055000,
,
,
,
,
0.053900,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.063200,
0.159900,
0.145000,
0.086300,
0.023080,
,
0.022880,4.30000
,
,
0.022300,3.90000
0.023000,
,
,
0.055740,
0.054000,7.80000
,
0.055280,7.90000
0.055500,
,
,
,
